Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:10:15+00:00,30.993333333,0,1.7,0.43333333333,0,66.873333333
2020-11-19T12:10:30+00:00,25.3,0,1.7,6.5,0,66.5
2020-11-19T12:10:45+00:00,22.34,0,1.6066666667,5.6333333333,0.013333333333,70.42
2020-11-19T12:11:00+00:00,5.5,0,0.96,0,0.08,93.54
2020-11-19T12:11:15+00:00,21.593333333,0,0.86666666667,0,0,77.54
2020-11-19T12:11:30+00:00,63.8,0,1.3,0,0,34.9
2020-11-19T12:11:45+00:00,63.8,0,1.3,0,0,34.9
2020-11-19T12:12:00+00:00,66.8,0,1.3133333333,0,0,31.886666667
2020-11-19T12:12:15+00:00,85.18,0,1.36,0,0,13.46
2020-11-19T12:12:30+00:00,80.7,0,1.2,0,0,18.1
2020-11-19T12:12:45+00:00,77.566666667,0,1.1466666667,0,0,21.286666667
2020-11-19T12:13:00+00:00,53.3,0,0.74,0,0,45.96
2020-11-19T12:13:15+00:00,34.48,0,0.44,0,0,65.08
2020-11-19T12:13:30+00:00,21.6,0,0.2,0,0,78.2
2020-11-19T12:13:45+00:00,33.7,0,0.38,0,0,65.94
2020-11-19T12:14:00+00:00,82.34,0,1.1133333333,0,0,16.633333333
2020-11-19T12:14:15+00:00,72.753333333,0,1.0533333333,0,0,26.193333333
2020-11-19T12:14:30+00:00,0.3,0,0.1,0,0,99.6
2020-11-19T12:14:45+00:00,0.3,0,0.1,0,0,99.6
2020-11-19T12:15:00+00:00,0.3,0,0.1,0,0,99.6
2020-11-19T12:15:15+00:00,0.3,0,0.1,0,0,99.6
