Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:10:15+00:00,2250344584.5,0,2409050385.1,74498048,3631019622.4,0,8364912640
2020-11-19T12:10:30+00:00,2584289280,0,2423791616,74498048,3282333696,0,8364912640
2020-11-19T12:10:45+00:00,2584289280,0,2423791616,74498048,3282333696,0,8364912640
2020-11-19T12:11:00+00:00,2634449715.2,0,2424242176,74498048,3231722700.8,0,8364912640
2020-11-19T12:11:15+00:00,2835091456,0,2426044416,74498048,3029278720,0,8364912640
2020-11-19T12:11:30+00:00,2845851374.9,0,2426137804.8,74498048,3018425412.3,0,8364912640
2020-11-19T12:11:45+00:00,2915790848,0,2426744832,74498048,2947878912,0,8364912640
2020-11-19T12:12:00+00:00,2915790848,0,2426744832,74498048,2947878912,0,8364912640
2020-11-19T12:12:15+00:00,2994673254.4,0,2426893107.2,74498048,2868848230.4,0,8364912640
2020-11-19T12:12:30+00:00,3310202880,0,2427486208,74498048,2552725504,0,8364912640
2020-11-19T12:12:45+00:00,3310202880,0,2427486208,74498048,2552725504,0,8364912640
2020-11-19T12:13:00+00:00,3324361932.8,0,2427655782.4,74498048,2538396876.8,0,8364912640
2020-11-19T12:13:15+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:13:30+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:13:45+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:14:00+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:14:15+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:14:30+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:14:45+00:00,3380998144,0,2428334080,74498048,2481082368,0,8364912640
2020-11-19T12:15:00+00:00,3371018103.5,0,2428459144.5,74498048,2490937344,0,8364912640
2020-11-19T12:15:15+00:00,3306147840,0,2429272064,74498048,2554994688,0,8364912640
