Timestamp,In ,Out
2020-11-19T12:10:15+00:00,5647431.7087,6580836.4313
2020-11-19T12:10:30+00:00,3523.63,3768.47
2020-11-19T12:10:45+00:00,3523.63,3768.47
2020-11-19T12:11:00+00:00,163373.916,4981.288
2020-11-19T12:11:15+00:00,802775.06,9832.56
2020-11-19T12:11:30+00:00,802775.06,9832.56
2020-11-19T12:11:45+00:00,1143818.948,11556.8
2020-11-19T12:12:00+00:00,2507994.5,18453.76
2020-11-19T12:12:15+00:00,2436677.4,18526.004
2020-11-19T12:12:30+00:00,2151409,18814.98
2020-11-19T12:12:45+00:00,2151409,18814.98
2020-11-19T12:13:00+00:00,1724127.632,17549.318
2020-11-19T12:13:15+00:00,15002.16,12486.67
2020-11-19T12:13:30+00:00,15002.16,12486.67
2020-11-19T12:13:45+00:00,403678.404,12182.858
2020-11-19T12:14:00+00:00,1958383.38,10967.61
2020-11-19T12:14:15+00:00,1890494.5293,10729.138
2020-11-19T12:14:30+00:00,1449217,9179.07
2020-11-19T12:14:45+00:00,1449217,9179.07
2020-11-19T12:15:00+00:00,1256053.9493,8215.294
2020-11-19T12:15:15+00:00,494.12,1950.75
