Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:10:15+00:00,1890785416.5,0,2692086442.7,74489856,3707550924.8,0,8364912640
2020-11-19T12:10:30+00:00,2177478656,0,2697457664,74489856,3415486464,0,8364912640
2020-11-19T12:10:45+00:00,2177478656,0,2697457664,74489856,3415486464,0,8364912640
2020-11-19T12:11:00+00:00,2238424678.4,0,2701062963.2,74489856,3350935142.4,0,8364912640
2020-11-19T12:11:15+00:00,2482208768,0,2715484160,74489856,3092729856,0,8364912640
2020-11-19T12:11:30+00:00,2491668343.5,0,2715575910.4,74489856,3083178530.1,0,8364912640
2020-11-19T12:11:45+00:00,2553155584,0,2716172288,74489856,3021094912,0,8364912640
2020-11-19T12:12:00+00:00,2553155584,0,2716172288,74489856,3021094912,0,8364912640
2020-11-19T12:12:15+00:00,2586002227.2,0,2716321382.4,74489856,2988099174.4,0,8364912640
2020-11-19T12:12:30+00:00,2717388800,0,2716917760,74489856,2856116224,0,8364912640
2020-11-19T12:12:45+00:00,2717388800,0,2716917760,74489856,2856116224,0,8364912640
2020-11-19T12:13:00+00:00,2782241587.2,0,2717085696,74489856,2791095500.8,0,8364912640
2020-11-19T12:13:15+00:00,3041652736,0,2717757440,74489856,2531012608,0,8364912640
2020-11-19T12:13:30+00:00,3041652736,0,2717757440,74489856,2531012608,0,8364912640
2020-11-19T12:13:45+00:00,3060844134.4,0,2717858201.6,74489856,2511720448,0,8364912640
2020-11-19T12:14:00+00:00,3137609728,0,2718261248,74489856,2434551808,0,8364912640
2020-11-19T12:14:15+00:00,3138640281.6,0,2718317499.7,74489856,2433465002.7,0,8364912640
2020-11-19T12:14:30+00:00,3145338880,0,2718683136,74489856,2426400768,0,8364912640
2020-11-19T12:14:45+00:00,3145338880,0,2718683136,74489856,2426400768,0,8364912640
2020-11-19T12:15:00+00:00,3136861252.3,0,2718684774.4,74489856,2434876757.3,0,8364912640
2020-11-19T12:15:15+00:00,3081756672,0,2718695424,74489856,2489970688,0,8364912640
