Timestamp,In ,Out
2020-11-19T12:10:15+00:00,5650700.9933,5572021.506
2020-11-19T12:10:30+00:00,2456.9,120029.59
2020-11-19T12:10:45+00:00,2456.9,120029.59
2020-11-19T12:11:00+00:00,275467.746,98934.54
2020-11-19T12:11:15+00:00,1367511.13,14554.34
2020-11-19T12:11:30+00:00,1188803.2753,13574.257333
2020-11-19T12:11:45+00:00,27202.22,7203.72
2020-11-19T12:12:00+00:00,27202.22,7203.72
2020-11-19T12:12:15+00:00,299866.926,8413.256
2020-11-19T12:12:30+00:00,1390525.75,13251.4
2020-11-19T12:12:45+00:00,1390525.75,13251.4
2020-11-19T12:13:00+00:00,1661447.3,26997.752
2020-11-19T12:13:15+00:00,2745133.5,81983.16
2020-11-19T12:13:30+00:00,2745133.5,81983.16
2020-11-19T12:13:45+00:00,2332519.976,67320.386
2020-11-19T12:14:00+00:00,682065.88,8669.29
2020-11-19T12:14:15+00:00,593534.35733,8226.1646667
2020-11-19T12:14:30+00:00,18079.46,5345.85
2020-11-19T12:14:45+00:00,18079.46,5345.85
2020-11-19T12:15:00+00:00,15744.382667,4911.0046667
2020-11-19T12:15:15+00:00,566.38,2084.51
