Timestamp,1-min,CPUs ,Procs
2020-11-19T12:10:15+00:00,0.07,2,3
2020-11-19T12:10:30+00:00,0.07,2,3
2020-11-19T12:10:45+00:00,0.07,2,3
2020-11-19T12:11:00+00:00,0.07,2,3
2020-11-19T12:11:15+00:00,0.266,2,3
2020-11-19T12:11:30+00:00,1.54,2,3
2020-11-19T12:11:45+00:00,1.54,2,3
2020-11-19T12:12:00+00:00,1.54,2,3
2020-11-19T12:12:15+00:00,1.54,2,3
2020-11-19T12:12:30+00:00,1.54,2,3
2020-11-19T12:12:45+00:00,1.652,2,3
2020-11-19T12:13:00+00:00,2.38,2,3
2020-11-19T12:13:15+00:00,2.38,2,3
2020-11-19T12:13:30+00:00,2.38,2,2.4
2020-11-19T12:13:45+00:00,2.38,2,0
2020-11-19T12:14:00+00:00,2.38,2,0
2020-11-19T12:14:15+00:00,2.2533333333,2,0
2020-11-19T12:14:30+00:00,1.43,2,0
2020-11-19T12:14:45+00:00,1.43,2,0
2020-11-19T12:15:00+00:00,1.43,2,0
2020-11-19T12:15:15+00:00,1.43,2,0
