Timestamp,In ,Out
2020-11-19T12:10:15+00:00,5629525.4353,97564.442667
2020-11-19T12:10:30+00:00,4408.53,12391.42
2020-11-19T12:10:45+00:00,4408.53,12391.42
2020-11-19T12:11:00+00:00,279256.874,15939.746
2020-11-19T12:11:15+00:00,1378650.25,30133.05
2020-11-19T12:11:30+00:00,1314801.058,30002.551333
2020-11-19T12:11:45+00:00,899781.31,29154.31
2020-11-19T12:12:00+00:00,899781.31,29154.31
2020-11-19T12:12:15+00:00,1225976.348,30509.452
2020-11-19T12:12:30+00:00,2530756.5,35930.02
2020-11-19T12:12:45+00:00,2530756.5,35930.02
2020-11-19T12:13:00+00:00,2166389.162,35997.166
2020-11-19T12:13:15+00:00,708919.81,36265.75
2020-11-19T12:13:30+00:00,571112.524,32795.736
2020-11-19T12:13:45+00:00,19883.38,18915.68
2020-11-19T12:14:00+00:00,19883.38,18915.68
2020-11-19T12:14:15+00:00,19883.38,18915.68
2020-11-19T12:14:30+00:00,19883.38,18915.68
2020-11-19T12:14:45+00:00,19883.38,18915.68
2020-11-19T12:15:00+00:00,17341.284,29393.596
2020-11-19T12:15:15+00:00,817.66,97500.05
