Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T10:51:15+00:00,26.6,0,3.5666666667,1.4666666667,0.1,68.333333333
2020-11-20T10:51:30+00:00,23.96,0,2.1,3.16,0.04,70.78
2020-11-20T10:51:45+00:00,16.8,0,0.7,3.8,0,78.7
2020-11-20T10:52:00+00:00,35.626666667,0,1.5,1.7733333333,0,61.153333333
2020-11-20T10:52:15+00:00,64.42,0,1.7733333333,0,0,33.853333333
2020-11-20T10:52:30+00:00,86.78,0,1.52,0,0,11.7
2020-11-20T10:52:45+00:00,95.62,0,1.5466666667,0,0,2.8866666667
2020-11-20T10:53:00+00:00,96.6,0,1.5,0,0,2
2020-11-20T10:53:15+00:00,94.626666667,0,1.3933333333,0,0,4.0266666667
2020-11-20T10:53:30+00:00,93.506666667,0,1.3,0,0,5.1933333333
2020-11-20T10:53:45+00:00,95.133333333,0,1.3933333333,0,0,3.4733333333
2020-11-20T10:54:00+00:00,96.2,0,1.5,0,0,2.3
2020-11-20T10:54:15+00:00,88.22,0,1.2666666667,0,0,10.513333333
2020-11-20T10:54:30+00:00,37.073333333,0,0.57333333333,0,0,62.353333333
2020-11-20T10:54:45+00:00,0.3,0,0.2,0,0,99.5
2020-11-20T10:55:00+00:00,0.3,0,0.2,0,0,99.5
2020-11-20T10:55:15+00:00,0.3,0,0.2,0,0,99.5
