Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T10:51:15+00:00,0.6,0,0.1,0,0,99.3
2020-11-20T10:51:30+00:00,21,0,1.9,0,0.06,77.1
2020-11-20T10:51:45+00:00,27.4,0,2.0866666667,0.8,0.046666666667,69.66
2020-11-20T10:52:00+00:00,56.3,0,1.84,0.7,0,41.113333333
2020-11-20T10:52:15+00:00,87.1,0,2.4,0,0,10.5
2020-11-20T10:52:30+00:00,87.76,0,1.74,0,0,10.56
2020-11-20T10:52:45+00:00,88.2,0,1.3,0,0,10.6
2020-11-20T10:53:00+00:00,90.16,0,1.2066666667,0,0,8.64
2020-11-20T10:53:15+00:00,92.4,0,1.1,0,0,6.4
2020-11-20T10:53:30+00:00,93.24,0,1.1933333333,0,0,5.56
2020-11-20T10:53:45+00:00,94.2,0,1.3,0,0,4.6
2020-11-20T10:54:00+00:00,93.266666667,0,1.2533333333,0,0,5.5333333333
2020-11-20T10:54:15+00:00,92.2,0,1.2,0,0,6.6
2020-11-20T10:54:30+00:00,54.6,0,0.72,0,0,44.68
2020-11-20T10:54:45+00:00,10.286666667,0,0.24666666667,0,0,89.466666667
2020-11-20T10:55:00+00:00,0.3,0,0.2,0,0,99.5
2020-11-20T10:55:15+00:00,0.3,0,0.2,0,0,99.5
