Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T10:51:15+00:00,29.9,0,4.8,0.6,0.1,64.6
2020-11-20T10:51:30+00:00,30.8,0,3.36,0.6,0.04,65.2
2020-11-20T10:51:45+00:00,43.4,0,2.56,0.92,0,53.12
2020-11-20T10:52:00+00:00,50.7,0,1.9,0.56,0,46.84
2020-11-20T10:52:15+00:00,47.9,0,1.2,0,0,50.9
2020-11-20T10:52:30+00:00,71.72,0,1.44,0,0,26.78
2020-11-20T10:52:45+00:00,87.6,0,1.6,0,0,10.7
2020-11-20T10:53:00+00:00,90.166666667,0,1.4133333333,0,0,8.32
2020-11-20T10:53:15+00:00,93.1,0,1.2,0,0,5.6
2020-11-20T10:53:30+00:00,93.893333333,0,1.4333333333,0,0,4.5733333333
2020-11-20T10:53:45+00:00,94.1,0,1.5133333333,0,0,4.3333333333
2020-11-20T10:54:00+00:00,93.3,0,1.3,0,0,5.4
2020-11-20T10:54:15+00:00,93.3,0,1.3,0,0,5.4
2020-11-20T10:54:30+00:00,57.406666667,0,0.92666666667,0,0,41.666666667
2020-11-20T10:54:45+00:00,12.346666667,0,0.38666666667,0,0,87.266666667
2020-11-20T10:55:00+00:00,0.4,0,0.2,0,0,99.4
2020-11-20T10:55:15+00:00,0.4,0,0.2,0,0,99.4
