Timestamp,In ,Out
2020-11-20T10:51:15+00:00,1201.13,14749.92
2020-11-20T10:51:30+00:00,3618609.752,102916.296
2020-11-20T10:51:45+00:00,6030215.5,161693.88
2020-11-20T10:52:00+00:00,3593726.9667,84377.997333
2020-11-20T10:52:15+00:00,1461799.5,16726.6
2020-11-20T10:52:30+00:00,1461799.5,16726.6
2020-11-20T10:52:45+00:00,1920557.5,31367.874667
2020-11-20T10:53:00+00:00,2321970.75,44178.99
2020-11-20T10:53:15+00:00,2321970.75,44178.99
2020-11-20T10:53:30+00:00,2336216.9167,42577.777333
2020-11-20T10:53:45+00:00,2352498.25,40747.82
2020-11-20T10:54:00+00:00,1982997.1273,43839.916
2020-11-20T10:54:15+00:00,1560710.13,47373.74
2020-11-20T10:54:30+00:00,1560710.13,47373.74
2020-11-20T10:54:45+00:00,737243.71933,29291.004
2020-11-20T10:55:00+00:00,16710.61,13468.61
2020-11-20T10:55:15+00:00,16710.61,13468.61
