Timestamp,In ,Out
2020-11-20T10:51:15+00:00,23033.58,200164.97
2020-11-20T10:51:30+00:00,3645927.132,5128846.388
2020-11-20T10:51:45+00:00,6061189.5,8414634
2020-11-20T10:52:00+00:00,3617012.7693,3950458.8053
2020-11-20T10:52:15+00:00,1478358.13,44305.51
2020-11-20T10:52:30+00:00,1478358.13,44305.51
2020-11-20T10:52:45+00:00,1966945.6607,185527.67
2020-11-20T10:53:00+00:00,2394459.75,309097.06
2020-11-20T10:53:15+00:00,2394459.75,309097.06
2020-11-20T10:53:30+00:00,2438997.1333,211668.218
2020-11-20T10:53:45+00:00,2489897,100320.97
2020-11-20T10:54:00+00:00,1957311.6273,105968.234
2020-11-20T10:54:15+00:00,1348642.63,112422.25
2020-11-20T10:54:30+00:00,1348642.63,112422.25
2020-11-20T10:54:45+00:00,845378.84333,191626.394
2020-11-20T10:55:00+00:00,405023.03,260930.02
2020-11-20T10:55:15+00:00,405023.03,260930.02
