Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T10:51:15+00:00,2377826304,0,4780340565.3,74539008,1132206762.7,0,8364912640
2020-11-20T10:51:30+00:00,2482847744,0,4893802496,74539008,913723392,0,8364912640
2020-11-20T10:51:45+00:00,2482847744,0,4893802496,74539008,913723392,0,8364912640
2020-11-20T10:52:00+00:00,2664251392,0,4903132637.9,74539008,722989602.13,0,8364912640
2020-11-20T10:52:15+00:00,2822979584,0,4911296512,74539008,556097536,0,8364912640
2020-11-20T10:52:30+00:00,2822979584,0,4911296512,74539008,556097536,0,8364912640
2020-11-20T10:52:45+00:00,2946152311.5,0,4911442875.7,74539008,432778444.8,0,8364912640
2020-11-20T10:53:00+00:00,3053928448,0,4911570944,74539008,324874240,0,8364912640
2020-11-20T10:53:15+00:00,3100048315.7,0,4911656140.8,74539008,278669175.47,0,8364912640
2020-11-20T10:53:30+00:00,3140403200,0,4911730688,74539008,238239744,0,8364912640
2020-11-20T10:53:45+00:00,3140403200,0,4911730688,74539008,238239744,0,8364912640
2020-11-20T10:54:00+00:00,3206710067.2,0,4896454246.4,74539008,187209318.4,0,8364912640
2020-11-20T10:54:15+00:00,3282489344,0,4878995456,74539008,128888832,0,8364912640
2020-11-20T10:54:30+00:00,3282489344,0,4878995456,74539008,128888832,0,8364912640
2020-11-20T10:54:45+00:00,3279433181.9,0,4863231863.5,74539008,147708586.67,0,8364912640
2020-11-20T10:55:00+00:00,3276759040,0,4849438720,74539008,164175872,0,8364912640
2020-11-20T10:55:15+00:00,2691443916.8,0,4786412748.8,74539008,812516966.4,0,8364912640
