Timestamp,1-min,CPUs ,Procs
2020-11-20T10:51:15+00:00,1.74,2,0
2020-11-20T10:51:30+00:00,1.74,2,0
2020-11-20T10:51:45+00:00,1.74,2,0
2020-11-20T10:52:00+00:00,2.156,2,2.6666666667
2020-11-20T10:52:15+00:00,2.52,2,5
2020-11-20T10:52:30+00:00,2.52,2,5
2020-11-20T10:52:45+00:00,2.52,2,5
2020-11-20T10:53:00+00:00,2.52,2,5
2020-11-20T10:53:15+00:00,2.52,2,5
2020-11-20T10:53:30+00:00,3.3786666667,2,5
2020-11-20T10:53:45+00:00,4.36,2,5
2020-11-20T10:54:00+00:00,4.36,2,5
2020-11-20T10:54:15+00:00,4.36,2,5
2020-11-20T10:54:30+00:00,3.912,2,5
2020-11-20T10:54:45+00:00,2.9866666667,2,2.3333333333
2020-11-20T10:55:00+00:00,2.52,2,0
2020-11-20T10:55:15+00:00,2.52,2,0
