Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T10:51:15+00:00,22,0,2.7333333333,0,0.066666666667,75.233333333
2020-11-20T10:51:30+00:00,32.3,0,3.9,0,0.1,63.8
2020-11-20T10:51:45+00:00,17.42,0,2.1933333333,4.2133333333,0.046666666667,76.12
2020-11-20T10:52:00+00:00,40.72,0,1.8733333333,3.6866666667,0,53.673333333
2020-11-20T10:52:15+00:00,81.673333333,0,2.1533333333,0,0,16.226666667
2020-11-20T10:52:30+00:00,89.7,0,1.5,0,0,8.9
2020-11-20T10:52:45+00:00,92.473333333,0,1.5,0,0,6.0733333333
2020-11-20T10:53:00+00:00,92.24,0,1.4066666667,0,0,6.3533333333
2020-11-20T10:53:15+00:00,91.866666667,0,1.3533333333,0,0,6.78
2020-11-20T10:53:30+00:00,94.2,0,1.4,0,0,4.4
2020-11-20T10:53:45+00:00,94.2,0,1.4,0,0,4.4
2020-11-20T10:54:00+00:00,94.2,0,1.4,0,0,4.4
2020-11-20T10:54:15+00:00,75.113333333,0,1.1666666667,0,0,23.766666667
2020-11-20T10:54:30+00:00,53.3,0,0.9,0,0,45.9
2020-11-20T10:54:45+00:00,25.033333333,0,0.47333333333,0,0,74.54
2020-11-20T10:55:00+00:00,0.3,0,0.1,0,0,99.6
2020-11-20T10:55:15+00:00,0.3,0,0.1,0,0,99.6
