Timestamp,1-min,CPUs ,Procs
2020-11-19T09:56:15+00:00,0.18333333333,2,2
2020-11-19T09:56:30+00:00,0.13,2,2
2020-11-19T09:56:45+00:00,0.13,2,2
2020-11-19T09:57:00+00:00,0.13,2,2
2020-11-19T09:57:15+00:00,0.13,2,1.4666666667
2020-11-19T09:57:30+00:00,0.13,2,0
2020-11-19T09:57:45+00:00,0.36733333333,2,0
2020-11-19T09:58:00+00:00,1.02,2,0
2020-11-19T09:58:15+00:00,1.02,2,0
