Timestamp,In ,Out
2020-11-19T09:56:15+00:00,6029157,30007.59
2020-11-19T09:56:30+00:00,6029157,30007.59
2020-11-19T09:56:45+00:00,4497856.3013,24197.568667
2020-11-19T09:57:00+00:00,286779.38,8220.01
2020-11-19T09:57:15+00:00,921357.87867,20642.079333
2020-11-19T09:57:30+00:00,2666448.75,54802.77
2020-11-19T09:57:45+00:00,2666448.75,54802.77
2020-11-19T09:58:00+00:00,2133305.788,50249.616
2020-11-19T09:58:15+00:00,733.94,32037
