Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T12:30:15+00:00,24.78,0,3.64,0.24,0.12,71.34
2020-11-20T12:30:30+00:00,26.4,0,2.7,2.98,0,67.88
2020-11-20T12:30:45+00:00,15.386666667,0,1.14,4.9933333333,0,78.426666667
2020-11-20T12:31:00+00:00,31.6,0,2.1,2.7,0,63.6
2020-11-20T12:31:15+00:00,46.44,0,1.8666666667,1.44,0,50.253333333
2020-11-20T12:31:30+00:00,74.273333333,0,1.7866666667,0,0,23.94
2020-11-20T12:31:45+00:00,81.9,0,1.5733333333,0,0,16.58
2020-11-20T12:32:00+00:00,77.7,0,1.2,0,0,21.2
2020-11-20T12:32:15+00:00,81.386666667,0,1.2466666667,0,0,17.42
2020-11-20T12:32:30+00:00,79.52,0,1.34,0,0,19.1
2020-11-20T12:32:45+00:00,37.873333333,0,0.79333333333,0,0,61.233333333
2020-11-20T12:33:00+00:00,0.7,0,0.1,0,0,99.1
2020-11-20T12:33:15+00:00,1.26,0,0.14666666667,0,0,98.586666667
