Timestamp,In ,Out
2020-11-20T12:30:15+00:00,6029765,139155
2020-11-20T12:30:30+00:00,6029765,139155
2020-11-20T12:30:45+00:00,3232550.8507,77187.36
2020-11-20T12:31:00+00:00,35734.68,6367.2
2020-11-20T12:31:15+00:00,35734.68,6367.2
2020-11-20T12:31:30+00:00,828045.29,20483.008
2020-11-20T12:31:45+00:00,1733543.13,36615.36
2020-11-20T12:32:00+00:00,1729779.5193,48053.574667
2020-11-20T12:32:15+00:00,1725478.25,61125.82
2020-11-20T12:32:30+00:00,1725478.25,61125.82
2020-11-20T12:32:45+00:00,1328119.022,50187.718
2020-11-20T12:33:00+00:00,873994.19,37687.03
2020-11-20T12:33:15+00:00,873994.19,37687.03
