Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T12:30:15+00:00,34.8,0,3.1,0,0.1,62.1
2020-11-20T12:30:30+00:00,21.24,0,2.02,2.76,0.06,73.98
2020-11-20T12:30:45+00:00,10.28,0,0.68,4.0066666667,0,85.033333333
2020-11-20T12:31:00+00:00,36.52,0,1.52,0.42,0,61.54
2020-11-20T12:31:15+00:00,59.8,0,2.3,0,0,37.9
2020-11-20T12:31:30+00:00,71.56,0,1.9733333333,0,0,26.513333333
2020-11-20T12:31:45+00:00,85,0,1.6,0,0,13.5
2020-11-20T12:32:00+00:00,88.08,0,2.1133333333,0,0,9.86
2020-11-20T12:32:15+00:00,91.6,0,2.7,0,0,5.7
2020-11-20T12:32:30+00:00,91.64,0,2.18,0,0,6.18
2020-11-20T12:32:45+00:00,49.326666667,0,0.84,0,0,49.833333333
2020-11-20T12:33:00+00:00,0.9,0,0.2,0,0,98.9
2020-11-20T12:33:15+00:00,0.9,0,0.2,0,0,98.9
