Timestamp,1-min,CPUs ,Procs
2020-11-20T12:30:15+00:00,0.03,2,0
2020-11-20T12:30:30+00:00,0.03,2,0
2020-11-20T12:30:45+00:00,0.03,2,0
2020-11-20T12:31:00+00:00,0.03,2,0
2020-11-20T12:31:15+00:00,0.43133333333,2,0
2020-11-20T12:31:30+00:00,0.89,2,0
2020-11-20T12:31:45+00:00,0.89,2,0
2020-11-20T12:32:00+00:00,0.89,2,0
2020-11-20T12:32:15+00:00,0.89,2,0
2020-11-20T12:32:30+00:00,0.89,2,0
2020-11-20T12:32:45+00:00,2.0426666667,2,0
2020-11-20T12:33:00+00:00,3.36,2,0
2020-11-20T12:33:15+00:00,3.36,2,5.1333333333
