Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T12:30:15+00:00,20.04,0,2.62,0,0.06,77.24
2020-11-20T12:30:30+00:00,25.16,0,1.42,2.92,0,70.44
2020-11-20T12:30:45+00:00,23.3,0,1.6,7.3,0,67.8
2020-11-20T12:31:00+00:00,26.38,0,1.36,4.42,0,67.84
2020-11-20T12:31:15+00:00,42.433333333,0,1.0933333333,0.053333333333,0,56.42
2020-11-20T12:31:30+00:00,67.213333333,0,1.2466666667,0,0,31.54
2020-11-20T12:31:45+00:00,80.6,0,1.3,0,0,18.1
2020-11-20T12:32:00+00:00,80.6,0,1.3,0,0,18.1
2020-11-20T12:32:15+00:00,79.946666667,0,1.3466666667,0,0,18.706666667
2020-11-20T12:32:30+00:00,68.08,0,1.16,0,0,30.8
2020-11-20T12:32:45+00:00,51.4,0,0.8,0,0,47.9
2020-11-20T12:33:00+00:00,27.74,0,0.47333333333,0,0,71.84
2020-11-20T12:33:15+00:00,0.7,0,0.1,0,0,99.2
