Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T12:30:15+00:00,36.3,0,3.6,0.2,0.1,59.9
2020-11-20T12:30:30+00:00,22.1,0,2.24,2.84,0.06,72.78
2020-11-20T12:30:45+00:00,9.1533333333,0,0.52666666667,5.6333333333,0,84.633333333
2020-11-20T12:31:00+00:00,38.62,0,1.5,3.02,0,56.86
2020-11-20T12:31:15+00:00,68.5,0,2.4,1.1,0,28
2020-11-20T12:31:30+00:00,75.686666667,0,1.98,0.58666666667,0,21.746666667
2020-11-20T12:31:45+00:00,86.513333333,0,1.5533333333,0,0,11.986666667
2020-11-20T12:32:00+00:00,83.806666667,0,1.4133333333,0,0,14.833333333
2020-11-20T12:32:15+00:00,78.1,0,1.2,0,0,20.7
2020-11-20T12:32:30+00:00,81.86,0,1.2,0,0,16.94
2020-11-20T12:32:45+00:00,47.693333333,0,0.73333333333,0,0,51.573333333
2020-11-20T12:33:00+00:00,2.2,0,0.2,0,0,97.6
2020-11-20T12:33:15+00:00,2.2,0,0.2,0,0,97.6
