Timestamp,In ,Out
2020-11-20T12:30:15+00:00,6030824,309056.16
2020-11-20T12:30:30+00:00,3619342.484,187427.456
2020-11-20T12:30:45+00:00,2120.21,4984.4
2020-11-20T12:31:00+00:00,2120.21,4984.4
2020-11-20T12:31:15+00:00,623518.39533,13950.065333
2020-11-20T12:31:30+00:00,1333687.75,24196.54
2020-11-20T12:31:45+00:00,1564945.5527,45574.908
2020-11-20T12:32:00+00:00,1767296.13,64280.98
2020-11-20T12:32:15+00:00,1767296.13,64280.98
2020-11-20T12:32:30+00:00,1596011.43,62371.508
2020-11-20T12:32:45+00:00,1339084.38,59507.3
2020-11-20T12:33:00+00:00,1339084.38,59507.3
2020-11-20T12:33:15+00:00,714522.344,32709.722667
