Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T12:30:15+00:00,1825718272,0,1907847168,74452992,4556894208,0,8364912640
2020-11-20T12:30:30+00:00,1825718272,0,1907847168,74452992,4556894208,0,8364912640
2020-11-20T12:30:45+00:00,1870186632.5,0,1911744648.5,74452992,4508528366.9,0,8364912640
2020-11-20T12:31:00+00:00,1921007616,0,1916198912,74452992,4453253120,0,8364912640
2020-11-20T12:31:15+00:00,1921007616,0,1916198912,74452992,4453253120,0,8364912640
2020-11-20T12:31:30+00:00,2080819609.6,0,1927637128.5,74452992,4282002909.9,0,8364912640
2020-11-20T12:31:45+00:00,2263461888,0,1940709376,74452992,4086288384,0,8364912640
2020-11-20T12:32:00+00:00,2343269444.3,0,1940986538.7,74452992,4006203665.1,0,8364912640
2020-11-20T12:32:15+00:00,2434478080,0,1941303296,74452992,3914678272,0,8364912640
2020-11-20T12:32:30+00:00,2434478080,0,1941303296,74452992,3914678272,0,8364912640
2020-11-20T12:32:45+00:00,2469943432.5,0,1941593838.9,74452992,3878922376.5,0,8364912640
2020-11-20T12:33:00+00:00,2510475264,0,1941925888,74452992,3838058496,0,8364912640
2020-11-20T12:33:15+00:00,2510475264,0,1941925888,74452992,3838058496,0,8364912640
