Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T12:30:15+00:00,1744265216,0,1908203520,74477568,4637966336,0,8364912640
2020-11-20T12:30:30+00:00,1779780812.8,0,1908237926.4,74477568,4602416332.8,0,8364912640
2020-11-20T12:30:45+00:00,1833054208,0,1908289536,74477568,4549091328,0,8364912640
2020-11-20T12:31:00+00:00,1833054208,0,1908289536,74477568,4549091328,0,8364912640
2020-11-20T12:31:15+00:00,2046706483.2,0,1924968994.1,74477568,4318759594.7,0,8364912640
2020-11-20T12:31:30+00:00,2290880512,0,1944031232,74477568,4055523328,0,8364912640
2020-11-20T12:31:45+00:00,2290880512,0,1944031232,74477568,4055523328,0,8364912640
2020-11-20T12:32:00+00:00,2368830122.7,0,1947689779.2,74477568,3973915170.1,0,8364912640
2020-11-20T12:32:15+00:00,2457915392,0,1951870976,74477568,3880648704,0,8364912640
2020-11-20T12:32:30+00:00,2478244659.2,0,1954710323.2,74477568,3857480089.6,0,8364912640
2020-11-20T12:32:45+00:00,2508738560,0,1958969344,74477568,3822727168,0,8364912640
2020-11-20T12:33:00+00:00,2508738560,0,1958969344,74477568,3822727168,0,8364912640
2020-11-20T12:33:15+00:00,2508002645.3,0,1959047714.1,74477568,3823384712.5,0,8364912640
