Timestamp,In ,Out
2020-11-20T12:30:15+00:00,5668568,17176330
2020-11-20T12:30:30+00:00,3569983.864,10309099.704
2020-11-20T12:30:45+00:00,422107.66,8254.26
2020-11-20T12:31:00+00:00,422107.66,8254.26
2020-11-20T12:31:15+00:00,751672.896,14323.204
2020-11-20T12:31:30+00:00,1128318.88,21259.14
2020-11-20T12:31:45+00:00,1722191.344,102713.20933
2020-11-20T12:32:00+00:00,2241829.75,173985.52
2020-11-20T12:32:15+00:00,2241829.75,173985.52
2020-11-20T12:32:30+00:00,1980113.202,128348.072
2020-11-20T12:32:45+00:00,1587538.38,59891.9
2020-11-20T12:33:00+00:00,1587538.38,59891.9
2020-11-20T12:33:15+00:00,847412.378,33098.611333
