Timestamp,1-min,CPUs ,Procs
2020-11-20T12:30:15+00:00,0.02,2,0
2020-11-20T12:30:30+00:00,0.02,2,0
2020-11-20T12:30:45+00:00,0.02,2,0
2020-11-20T12:31:00+00:00,0.02,2,0
2020-11-20T12:31:15+00:00,0.57066666667,2,0
2020-11-20T12:31:30+00:00,1.7226666667,2,0
2020-11-20T12:31:45+00:00,2.32,2,0
2020-11-20T12:32:00+00:00,2.32,2,0
2020-11-20T12:32:15+00:00,2.32,2,0
2020-11-20T12:32:30+00:00,2.32,2,0
2020-11-20T12:32:45+00:00,2.32,2,0
2020-11-20T12:33:00+00:00,2.3386666667,2,0
2020-11-20T12:33:15+00:00,2.36,2,0
