Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T12:30:15+00:00,23.56,0,2.42,0.12,0.06,73.9
2020-11-20T12:30:30+00:00,14.82,0,0.58,4.32,0,80.28
2020-11-20T12:30:45+00:00,31.586666667,0,2.0533333333,7.5333333333,0,58.826666667
2020-11-20T12:31:00+00:00,50.2,0,3.6,3.8,0,42.4
2020-11-20T12:31:15+00:00,51.133333333,0,2.3866666667,2.0266666667,0,44.453333333
2020-11-20T12:31:30+00:00,63.726666667,0,1.2333333333,0,0,35.04
2020-11-20T12:31:45+00:00,80.686666667,0,1.3933333333,0,0,17.92
2020-11-20T12:32:00+00:00,84,0,1.3,0,0,14.7
2020-11-20T12:32:15+00:00,87.406666667,0,1.3466666667,0,0,11.2
2020-11-20T12:32:30+00:00,78.66,0,1.24,0,0,20.04
2020-11-20T12:32:45+00:00,32.166666667,0,0.58,0,0,67.253333333
2020-11-20T12:33:00+00:00,0.7,0,0.1,0,0,99.2
2020-11-20T12:33:15+00:00,0.7,0,0.1,0,0,99.2
