Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T12:30:15+00:00,22.28,0,2.54,0.12,0.06,75.04
2020-11-20T12:30:30+00:00,9.02,0,0.38,2.64,0,88.02
2020-11-20T12:30:45+00:00,1.1,0,0.2,6.6,0,92.1
2020-11-20T12:31:00+00:00,22.34,0,1.08,6.76,0,69.82
2020-11-20T12:31:15+00:00,61.62,0,2.0266666667,3.7333333333,0,32.62
2020-11-20T12:31:30+00:00,70.1,0,1.6,0,0,28.3
2020-11-20T12:31:45+00:00,76.82,0,1.5466666667,0,0,21.633333333
2020-11-20T12:32:00+00:00,80.32,0,1.4533333333,0,0,18.273333333
2020-11-20T12:32:15+00:00,81.846666667,0,1.3533333333,0,0,16.853333333
2020-11-20T12:32:30+00:00,65.74,0,1.1,0,0,33.16
2020-11-20T12:32:45+00:00,34.3,0,0.8,0,0,64.9
2020-11-20T12:33:00+00:00,18.62,0,0.52,0,0,80.86
2020-11-20T12:33:15+00:00,0.7,0,0.2,0,0,99.1
