Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T12:30:15+00:00,2121928704,0,1668014080,74481664,4500488192,0,8364912640
2020-11-20T12:30:30+00:00,2031122022.4,0,1856549683.2,74481664,4402759270.4,0,8364912640
2020-11-20T12:30:45+00:00,1894912000,0,2139353088,74481664,4256165888,0,8364912640
2020-11-20T12:31:00+00:00,1894912000,0,2139353088,74481664,4256165888,0,8364912640
2020-11-20T12:31:15+00:00,2068599330.1,0,2154598946.1,74481664,4067232699.7,0,8364912640
2020-11-20T12:31:30+00:00,2267099136,0,2172022784,74481664,3851309056,0,8364912640
2020-11-20T12:31:45+00:00,2358410444.8,0,2172446583.5,74481664,3759573947.7,0,8364912640
2020-11-20T12:32:00+00:00,2438307840,0,2172817408,74481664,3679305728,0,8364912640
2020-11-20T12:32:15+00:00,2438307840,0,2172817408,74481664,3679305728,0,8364912640
2020-11-20T12:32:30+00:00,2482793676.8,0,2173071360,74481664,3634565939.2,0,8364912640
2020-11-20T12:32:45+00:00,2549522432,0,2173452288,74481664,3567456256,0,8364912640
2020-11-20T12:33:00+00:00,2549522432,0,2173452288,74481664,3567456256,0,8364912640
2020-11-20T12:33:15+00:00,2572853794.1,0,2173532569.6,74481664,3544044612.3,0,8364912640
