Timestamp,In ,Out
2020-11-20T12:30:15+00:00,6031488.5,585623.19
2020-11-20T12:30:30+00:00,3646351.856,353940.594
2020-11-20T12:30:45+00:00,68646.89,6416.7
2020-11-20T12:31:00+00:00,68646.89,6416.7
2020-11-20T12:31:15+00:00,625010.96867,16957.052667
2020-11-20T12:31:30+00:00,1260855.63,29003.17
2020-11-20T12:31:45+00:00,1260855.63,29003.17
2020-11-20T12:32:00+00:00,1521149.1693,44059.638
2020-11-20T12:32:15+00:00,1818627.5,61267.03
2020-11-20T12:32:30+00:00,1682463.352,58803.062
2020-11-20T12:32:45+00:00,1478217.13,55107.11
2020-11-20T12:33:00+00:00,1478217.13,55107.11
2020-11-20T12:33:15+00:00,788619.70867,30336.989333
