Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T12:30:15+00:00,1763848192,0,1910755328,74481664,4615827456,0,8364912640
2020-11-20T12:30:30+00:00,1820507340.8,0,1912993382.4,74481664,4556930252.8,0,8364912640
2020-11-20T12:30:45+00:00,1905496064,0,1916350464,74481664,4468584448,0,8364912640
2020-11-20T12:31:00+00:00,1905496064,0,1916350464,74481664,4468584448,0,8364912640
2020-11-20T12:31:15+00:00,2068861474.1,0,1929723084.8,74485486.933,4291842594.1,0,8364912640
2020-11-20T12:31:30+00:00,2255564800,0,1945006080,74489856,4089851904,0,8364912640
2020-11-20T12:31:45+00:00,2328427724.8,0,1945357789.9,74489856,4016637269.3,0,8364912640
2020-11-20T12:32:00+00:00,2392182784,0,1945665536,74489856,3952574464,0,8364912640
2020-11-20T12:32:15+00:00,2392182784,0,1945665536,74489856,3952574464,0,8364912640
2020-11-20T12:32:30+00:00,2439812710.4,0,1946007961.6,74489856,3904602112,0,8364912640
2020-11-20T12:32:45+00:00,2511257600,0,1946521600,74489856,3832643584,0,8364912640
2020-11-20T12:33:00+00:00,2511257600,0,1946521600,74489856,3832643584,0,8364912640
2020-11-20T12:33:15+00:00,2509630941.9,0,1946601881.6,74489856,3834189960.5,0,8364912640
