Timestamp,In ,Out
2020-11-20T12:30:15+00:00,709.89,1807.09
2020-11-20T12:30:30+00:00,9181.694,2185910.654
2020-11-20T12:30:45+00:00,21889.4,5462066
2020-11-20T12:31:00+00:00,21889.4,5462066
2020-11-20T12:31:15+00:00,439686.28533,2921774.498
2020-11-20T12:31:30+00:00,917168.44,18584.21
2020-11-20T12:31:45+00:00,1592275.8053,39790.764667
2020-11-20T12:32:00+00:00,2182994.75,58346.5
2020-11-20T12:32:15+00:00,2182994.75,58346.5
2020-11-20T12:32:30+00:00,1871759.05,62641.556
2020-11-20T12:32:45+00:00,1404905.5,69084.14
2020-11-20T12:33:00+00:00,1404905.5,69084.14
2020-11-20T12:33:15+00:00,749626.68467,37832.000667
