Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T06:03:15+00:00,5660606464,0,930832384,76447744,1697026048,0,8364912640
2020-11-20T06:03:30+00:00,6204243968,0,1094191786.7,76447744,990029141.33,0,8364912640
2020-11-20T06:03:45+00:00,6476062720,0,1175871488,76447744,636530688,0,8364912640
2020-11-20T06:04:00+00:00,6726653269.3,0,1209095509.3,76447744,352716117.33,0,8364912640
2020-11-20T06:04:15+00:00,6851948544,0,1225707520,76447744,210808832,0,8364912640
2020-11-20T06:04:30+00:00,6851948544,0,1225707520,76447744,210808832,0,8364912640
2020-11-20T06:04:45+00:00,6951077205.3,0,1182844245.3,73618773.333,157372416,0,8364912640
2020-11-20T06:05:00+00:00,7000641536,0,1161412608,72204288,130654208,0,8364912640
2020-11-20T06:05:15+00:00,7000641536,0,1161412608,72204288,130654208,0,8364912640
2020-11-20T06:05:30+00:00,6994153472,0,1168809984,72212480,129736704,0,8364912640
2020-11-20T06:05:45+00:00,6990909440,0,1172508672,72216576,129277952,0,8364912640
2020-11-20T06:06:00+00:00,6990909440,0,1172508672,72216576,129277952,0,8364912640
2020-11-20T06:06:15+00:00,7006602035.2,0,1155184230.4,72216576,130909798.4,0,8364912640
2020-11-20T06:06:30+00:00,7010525184,0,1150853120,72216576,131317760,0,8364912640
2020-11-20T06:06:45+00:00,6974341393.1,0,1141822259.2,72216576,176532411.73,0,8364912640
2020-11-20T06:07:00+00:00,6968774656,0,1140432896,72216576,183488512,0,8364912640
2020-11-20T06:07:15+00:00,6968774656,0,1140432896,72216576,183488512,0,8364912640
2020-11-20T06:07:30+00:00,6994294647.5,0,1129825894.4,72216576,168575522.13,0,8364912640
2020-11-20T06:07:45+00:00,6998220800,0,1128194048,72216576,166281216,0,8364912640
2020-11-20T06:08:00+00:00,6998220800,0,1128194048,72216576,166281216,0,8364912640
2020-11-20T06:08:15+00:00,7049576721.1,0,1071655321.6,72216576,171464021.33,0,8364912640
2020-11-20T06:08:30+00:00,7057477632,0,1062957056,72216576,172261376,0,8364912640
2020-11-20T06:08:45+00:00,7082974412.8,0,1000189952,72216576,209531699.2,0,8364912640
2020-11-20T06:09:00+00:00,7089348608,0,984498176,72216576,218849280,0,8364912640
2020-11-20T06:09:15+00:00,7089348608,0,984498176,72216576,218849280,0,8364912640
2020-11-20T06:09:30+00:00,7130630007.5,0,934299511.47,72209476.267,227773644.8,0,8364912640
2020-11-20T06:09:45+00:00,7136980992,0,926576640,72208384,229146624,0,8364912640
2020-11-20T06:10:00+00:00,7136980992,0,926576640,72208384,229146624,0,8364912640
2020-11-20T06:10:15+00:00,7221059584,0,930293350.4,72208384,141351321.6,0,8364912640
2020-11-20T06:10:30+00:00,7233994752,0,930865152,72208384,127844352,0,8364912640
2020-11-20T06:10:45+00:00,7215497762.1,0,949824716.8,72208384,127381777.07,0,8364912640
2020-11-20T06:11:00+00:00,7208771584,0,956719104,72208384,127213568,0,8364912640
2020-11-20T06:11:15+00:00,7208771584,0,956719104,72208384,127213568,0,8364912640
2020-11-20T06:11:30+00:00,7147796889.6,0,933840486.4,72208384,211066880,0,8364912640
2020-11-20T06:11:45+00:00,7132553216,0,928120832,72208384,232030208,0,8364912640
2020-11-20T06:12:00+00:00,7132553216,0,928120832,72208384,232030208,0,8364912640
2020-11-20T06:12:15+00:00,7127100620.8,0,913909350.4,72208384,251694284.8,0,8364912640
