Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T06:03:15+00:00,90.9,0,5.9,0.9,0,2.3
2020-11-20T06:03:30+00:00,93.633333333,0,5.1666666667,0.3,0,0.9
2020-11-20T06:03:45+00:00,89.6,0,10.066666667,0,0,0.33333333333
2020-11-20T06:04:00+00:00,86.9,0,12.7,0,0,0.4
2020-11-20T06:04:15+00:00,86.9,0,12.7,0,0,0.4
2020-11-20T06:04:30+00:00,85.58,0,14.26,0,0,0.16
2020-11-20T06:04:45+00:00,85.433333333,0,14.566666667,0,0,0
2020-11-20T06:05:00+00:00,85.8,0,14.2,0,0,0
2020-11-20T06:05:15+00:00,85.8,0,14.2,0,0,0
2020-11-20T06:05:30+00:00,85.8,0,14.2,0,0,0
2020-11-20T06:05:45+00:00,87.486666667,0,12.513333333,0,0,0
2020-11-20T06:06:00+00:00,88.1,0,11.9,0,0,0
2020-11-20T06:06:15+00:00,87.06,0,12.94,0,0,0
2020-11-20T06:06:30+00:00,83.506666667,0,16.493333333,0,0,0
2020-11-20T06:06:45+00:00,83,0,17,0,0,0
2020-11-20T06:07:00+00:00,83,0,17,0,0,0
2020-11-20T06:07:15+00:00,83.606666667,0,16.393333333,0,0,0
2020-11-20T06:07:30+00:00,83.7,0,16.3,0,0,0
2020-11-20T06:07:45+00:00,83.7,0,16.3,0,0,0
2020-11-20T06:08:00+00:00,83.7,0,16.3,0,0,0
2020-11-20T06:08:15+00:00,85.606666667,0,14.393333333,0,0,0.086666666667
2020-11-20T06:08:30+00:00,83.733333333,0,16.266666667,0,0,0.013333333333
2020-11-20T06:08:45+00:00,84.84,0,15.08,0,0,0
2020-11-20T06:09:00+00:00,85.2,0,14.7,0,0,0
2020-11-20T06:09:15+00:00,85.2,0,14.7,0,0,0
2020-11-20T06:09:30+00:00,84.16,0,15.826666667,0,0,0
2020-11-20T06:09:45+00:00,84,0,16,0,0,0
2020-11-20T06:10:00+00:00,84,0,16,0,0,0
2020-11-20T06:10:15+00:00,84,0,16,0,0,0
2020-11-20T06:10:30+00:00,87.04,0,12.4,0,0,0.48
2020-11-20T06:10:45+00:00,92.786666667,0,5.8533333333,0,0,1.3333333333
2020-11-20T06:11:00+00:00,94.6,0,3.8,0,0,1.6
2020-11-20T06:11:15+00:00,93.88,0,5.72,0,0,0.4
2020-11-20T06:11:30+00:00,93.7,0,6.2,0,0,0.1
2020-11-20T06:11:45+00:00,87.06,0,6.6,0,0,6.26
2020-11-20T06:12:00+00:00,85.4,0,6.7,0,0,7.8
2020-11-20T06:12:15+00:00,21.4,0,2.78,0,0.08,75.72
