Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T11:47:15+00:00,20.706666667,0,2.82,0,0,76.373333333
2020-11-19T11:47:30+00:00,21.8,0,1.7,2.9,0,73.5
2020-11-19T11:47:45+00:00,55.6,0,1.3,0,0,43.1
2020-11-19T11:48:00+00:00,55.6,0,1.3,0,0,43.1
2020-11-19T11:48:15+00:00,3.3,0,0.3,0,0,96.4
2020-11-19T11:48:30+00:00,1.6,0,0.2,0,0,98.3
2020-11-19T11:48:45+00:00,2.9,0,0.3,0,0,96.9
2020-11-19T11:49:00+00:00,2.9,0,0.3,0,0,96.9
2020-11-19T11:49:15+00:00,2.9,0,0.3,0,0,96.9
2020-11-19T11:49:30+00:00,2.9,0,0.3,0,0,96.9
2020-11-19T11:49:45+00:00,12.8,0,1.6,0,0,85.5
2020-11-19T11:50:00+00:00,12.8,0,1.6,0,0,85.5
2020-11-19T11:50:15+00:00,1,0,0.2,0.2,0,98.6
