Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T11:47:15+00:00,21.093333333,0,2.38,0,0.1,76.526666667
2020-11-19T11:47:30+00:00,18.9,0,1.3,7.5,0,72.3
2020-11-19T11:47:45+00:00,4.4,0,0.8,0,0,94.9
2020-11-19T11:48:00+00:00,4.4,0,0.8,0,0,94.9
2020-11-19T11:48:15+00:00,2.2,0,0.2,0,0,97.6
2020-11-19T11:48:30+00:00,53.2,0,1.2,0,0,45.6
2020-11-19T11:48:45+00:00,32.8,0,1,0,0,66.2
2020-11-19T11:49:00+00:00,32.8,0,1,0,0,66.2
2020-11-19T11:49:15+00:00,37.8,0,0.6,0,0,61.6
2020-11-19T11:49:30+00:00,31.5,0,0.8,0,0,67.7
2020-11-19T11:49:45+00:00,31.5,0,0.8,0,0,67.7
2020-11-19T11:50:00+00:00,31.5,0,0.8,0,0,67.7
2020-11-19T11:50:15+00:00,0.8,0,0.1,0,0,99
