Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T11:47:15+00:00,1801983863.5,0,2127768507.7,74465280,4360694988.8,0,8364912640
2020-11-19T11:47:30+00:00,1956179968,0,2304802816,74465280,4029464576,0,8364912640
2020-11-19T11:47:45+00:00,2128920576,0,2320572416,74465280,3840954368,0,8364912640
2020-11-19T11:48:00+00:00,2128920576,0,2320572416,74465280,3840954368,0,8364912640
2020-11-19T11:48:15+00:00,2128920576,0,2320572416,74465280,3840954368,0,8364912640
2020-11-19T11:48:30+00:00,2298769408,0,2322223104,74465280,3669454848,0,8364912640
2020-11-19T11:48:45+00:00,2298769408,0,2322223104,74465280,3669454848,0,8364912640
2020-11-19T11:49:00+00:00,2298769408,0,2322223104,74465280,3669454848,0,8364912640
2020-11-19T11:49:15+00:00,2357186560,0,2322247680,74465280,3611013120,0,8364912640
2020-11-19T11:49:30+00:00,2357186560,0,2322247680,74465280,3611013120,0,8364912640
2020-11-19T11:49:45+00:00,2391212032,0,2322259968,74465280,3576975360,0,8364912640
2020-11-19T11:50:00+00:00,2391212032,0,2322259968,74465280,3576975360,0,8364912640
2020-11-19T11:50:15+00:00,2391212032,0,2322259968,74465280,3576975360,0,8364912640
