Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T11:47:15+00:00,20.546666667,0,2.5733333333,0.21333333333,0,76.666666667
2020-11-19T11:47:30+00:00,0.3,0,0.2,6.9,0,92.6
2020-11-19T11:47:45+00:00,66.4,0,2.7,0,0,30.9
2020-11-19T11:48:00+00:00,66.4,0,2.7,0,0,30.9
2020-11-19T11:48:15+00:00,39.5,0,1,0,0,59.5
2020-11-19T11:48:30+00:00,9.2,0,0.5,0,0,90.3
2020-11-19T11:48:45+00:00,26.4,0,0.6,0,0,73
2020-11-19T11:49:00+00:00,26.4,0,0.6,0,0,73
2020-11-19T11:49:15+00:00,29.9,0,0.9,0,0,69.2
2020-11-19T11:49:30+00:00,21.7,0,0.7,0,0,77.7
2020-11-19T11:49:45+00:00,17.9,0,0.4,0,0,81.7
2020-11-19T11:50:00+00:00,17.9,0,0.4,0,0,81.7
2020-11-19T11:50:15+00:00,11.9,0,1.5,0,0,86.5
