Timestamp,In ,Out
2020-11-19T11:47:15+00:00,3226975.448,2631200.7527
2020-11-19T11:47:30+00:00,6046400,4899089
2020-11-19T11:47:45+00:00,2013.3,5041.6
2020-11-19T11:48:00+00:00,2013.3,5041.6
2020-11-19T11:48:15+00:00,2013.3,5041.6
2020-11-19T11:48:30+00:00,1377630.75,16611.65
2020-11-19T11:48:45+00:00,1377630.75,16611.65
2020-11-19T11:49:00+00:00,1377630.75,16611.65
2020-11-19T11:49:15+00:00,2729970,20863.4
2020-11-19T11:49:30+00:00,2729970,20863.4
2020-11-19T11:49:45+00:00,2729970,20863.4
2020-11-19T11:50:00+00:00,2729970,20863.4
2020-11-19T11:50:15+00:00,2729970,20863.4
