Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T11:47:15+00:00,1880988603.7,0,2102873292.8,74457088,4306593655.5,0,8364912640
2020-11-19T11:47:30+00:00,2035286016,0,2260643840,74457088,3994525696,0,8364912640
2020-11-19T11:47:45+00:00,2223595520,0,2278076416,74457088,3788783616,0,8364912640
2020-11-19T11:48:00+00:00,2223595520,0,2278076416,74457088,3788783616,0,8364912640
2020-11-19T11:48:15+00:00,2223595520,0,2278076416,74457088,3788783616,0,8364912640
2020-11-19T11:48:30+00:00,2274488320,0,2278895616,74457088,3737071616,0,8364912640
2020-11-19T11:48:45+00:00,2274488320,0,2278895616,74457088,3737071616,0,8364912640
2020-11-19T11:49:00+00:00,2274488320,0,2278895616,74457088,3737071616,0,8364912640
2020-11-19T11:49:15+00:00,2274488320,0,2278895616,74457088,3737071616,0,8364912640
2020-11-19T11:49:30+00:00,2274488320,0,2278895616,74457088,3737071616,0,8364912640
2020-11-19T11:49:45+00:00,2309894144,0,2281160704,74457088,3699400704,0,8364912640
2020-11-19T11:50:00+00:00,2309894144,0,2281160704,74457088,3699400704,0,8364912640
2020-11-19T11:50:15+00:00,2309894144,0,2281160704,74457088,3699400704,0,8364912640
