Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T11:47:15+00:00,1794600140.8,0,2104659968,74457088,4391195443.2,0,8364912640
2020-11-19T11:47:30+00:00,1947582464,0,2261352448,74457088,4081520640,0,8364912640
2020-11-19T11:47:45+00:00,2037547008,0,2277109760,74457088,3975798784,0,8364912640
2020-11-19T11:48:00+00:00,2037547008,0,2277109760,74457088,3975798784,0,8364912640
2020-11-19T11:48:15+00:00,2037547008,0,2277109760,74457088,3975798784,0,8364912640
2020-11-19T11:48:30+00:00,2276462592,0,2278764544,74457088,3735228416,0,8364912640
2020-11-19T11:48:45+00:00,2276462592,0,2278764544,74457088,3735228416,0,8364912640
2020-11-19T11:49:00+00:00,2276462592,0,2278764544,74457088,3735228416,0,8364912640
2020-11-19T11:49:15+00:00,2359590912,0,2278785024,74457088,3652079616,0,8364912640
2020-11-19T11:49:30+00:00,2359590912,0,2278785024,74457088,3652079616,0,8364912640
2020-11-19T11:49:45+00:00,2518417408,0,2278809600,74457088,3493228544,0,8364912640
2020-11-19T11:50:00+00:00,2518417408,0,2278809600,74457088,3493228544,0,8364912640
2020-11-19T11:50:15+00:00,2518417408,0,2278809600,74457088,3493228544,0,8364912640
