Timestamp,In ,Out
2020-11-19T11:47:15+00:00,3230904.0513,3830244.6073
2020-11-19T11:47:30+00:00,6057259,7177798.5
2020-11-19T11:47:45+00:00,1161.59,5340.12
2020-11-19T11:48:00+00:00,1161.59,5340.12
2020-11-19T11:48:15+00:00,1161.59,5340.12
2020-11-19T11:48:30+00:00,3066744.25,43421.04
2020-11-19T11:48:45+00:00,3066744.25,43421.04
2020-11-19T11:49:00+00:00,3066744.25,43421.04
2020-11-19T11:49:15+00:00,5116912.5,47029.41
2020-11-19T11:49:30+00:00,5116912.5,47029.41
2020-11-19T11:49:45+00:00,4129266,53185.28
2020-11-19T11:50:00+00:00,4129266,53185.28
2020-11-19T11:50:15+00:00,4129266,53185.28
