Timestamp,1-min,CPUs ,Procs
2020-11-20T13:16:15+00:00,3.1,2,0
2020-11-20T13:16:30+00:00,3.1,2,0
2020-11-20T13:16:45+00:00,0.83,2,0
2020-11-20T13:17:00+00:00,0.83,2,0
2020-11-20T13:17:15+00:00,0.83,2,0
2020-11-20T13:17:30+00:00,0.83,2,0
2020-11-20T13:17:45+00:00,2.55,2,6
2020-11-20T13:18:00+00:00,2.55,2,6
2020-11-20T13:18:15+00:00,2.55,2,6
2020-11-20T13:18:30+00:00,2.55,2,6
2020-11-20T13:18:45+00:00,5.8,2,6
2020-11-20T13:19:00+00:00,5.8,2,6
2020-11-20T13:19:15+00:00,5.8,2,6
2020-11-20T13:19:30+00:00,5.8,2,6
2020-11-20T13:19:45+00:00,5.8,2,6
2020-11-20T13:20:00+00:00,5.74,2,6
2020-11-20T13:20:15+00:00,4.9,2,6
2020-11-20T13:20:30+00:00,4.9,2,6
2020-11-20T13:20:45+00:00,4.9,2,6
2020-11-20T13:21:00+00:00,4.9,2,6
2020-11-20T13:21:15+00:00,4.9,2,6
2020-11-20T13:21:30+00:00,4.8806666667,2,5.8
2020-11-20T13:21:45+00:00,4.4353333333,2,3
2020-11-20T13:22:00+00:00,3.3,2,3
2020-11-20T13:22:15+00:00,3.3,2,3
