Timestamp,1-min,CPUs ,Procs
2020-11-20T13:16:15+00:00,2.84,2,0
2020-11-20T13:16:30+00:00,2.84,2,0
2020-11-20T13:16:45+00:00,2.7346666667,2,1
2020-11-20T13:17:00+00:00,1.26,2,1
2020-11-20T13:17:15+00:00,1.26,2,1
2020-11-20T13:17:30+00:00,1.26,2,1
2020-11-20T13:17:45+00:00,2.88,2,1
2020-11-20T13:18:00+00:00,4.1,2,4
2020-11-20T13:18:15+00:00,4.1,2,4
2020-11-20T13:18:30+00:00,4.1,2,4
2020-11-20T13:18:45+00:00,4.1,2,4
2020-11-20T13:19:00+00:00,4.1,2,4
2020-11-20T13:19:15+00:00,4.144,2,4.0666666667
2020-11-20T13:19:30+00:00,4.76,2,5
2020-11-20T13:19:45+00:00,4.76,2,5
2020-11-20T13:20:00+00:00,4.76,2,5
2020-11-20T13:20:15+00:00,4.76,2,5
2020-11-20T13:20:30+00:00,4.76,2,4.9333333333
2020-11-20T13:20:45+00:00,4.7606666667,2,4
2020-11-20T13:21:00+00:00,4.77,2,4
2020-11-20T13:21:15+00:00,4.77,2,4
2020-11-20T13:21:30+00:00,4.77,2,4
2020-11-20T13:21:45+00:00,4.61,2,4
2020-11-20T13:22:00+00:00,3.57,2,4
2020-11-20T13:22:15+00:00,3.366,2,4
