Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-20T13:16:45+00:00,1938471595,0,2919159945,74481664,3432799437,0,8364912640
2020-11-20T13:17:00+00:00,2255278080,0,3363549184,74481664,2671603712,0,8364912640
2020-11-20T13:17:15+00:00,2255278080,0,3363549184,74481664,2671603712,0,8364912640
2020-11-20T13:17:30+00:00,2255278080,0,3363549184,74481664,2671603712,0,8364912640
2020-11-20T13:17:45+00:00,2680881152,0,3381256192,74481664,2228293632,0,8364912640
2020-11-20T13:18:00+00:00,2680881152,0,3381256192,74481664,2228293632,0,8364912640
2020-11-20T13:18:15+00:00,2880536576,0,3382161408,74481664,2027732992,0,8364912640
2020-11-20T13:18:30+00:00,2880536576,0,3382161408,74481664,2027732992,0,8364912640
2020-11-20T13:18:45+00:00,2892898577,0,3382217660,74481664,2015314739,0,8364912640
2020-11-20T13:19:00+00:00,3065966592,0,3383005184,74481664,1841459200,0,8364912640
2020-11-20T13:19:15+00:00,3065966592,0,3383005184,74481664,1841459200,0,8364912640
2020-11-20T13:19:30+00:00,3072900847,0,3383077001,74481664,1834453129,0,8364912640
2020-11-20T13:19:45+00:00,3169980416,0,3384082432,74481664,1736368128,0,8364912640
2020-11-20T13:20:00+00:00,3169980416,0,3384082432,74481664,1736368128,0,8364912640
2020-11-20T13:20:15+00:00,3176125508,0,3384176367,74481664,1730129101,0,8364912640
2020-11-20T13:20:30+00:00,3216068608,0,3384786944,74481664,1689575424,0,8364912640
2020-11-20T13:20:45+00:00,3222153353,0,3384845380,74481664,1683432243,0,8364912640
2020-11-20T13:21:00+00:00,3307339776,0,3385663488,74481664,1597427712,0,8364912640
2020-11-20T13:21:15+00:00,3307339776,0,3385663488,74481664,1597427712,0,8364912640
2020-11-20T13:21:30+00:00,3312890675,0,3385710729,74481664,1591829572,0,8364912640
2020-11-20T13:21:45+00:00,3390603264,0,3386372096,74481664,1513455616,0,8364912640
