Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-20T13:16:45+00:00,52.75333333,0,4.68,0,0.093333333,42.47333333
2020-11-20T13:17:00+00:00,5.9,0,0.2,0,0,93.9
2020-11-20T13:17:15+00:00,43.39333333,0,1.586666667,1.333333333,0,53.68666667
2020-11-20T13:17:30+00:00,43.39333333,0,1.586666667,1.333333333,0,53.68666667
2020-11-20T13:17:45+00:00,92.3,0,1.6,0,0,6.1
2020-11-20T13:18:00+00:00,96.1,0,3.4,0,0,0.4
2020-11-20T13:18:15+00:00,95.99333333,0,2.386666667,0,0,1.573333333
2020-11-20T13:18:30+00:00,95.99333333,0,2.386666667,0,0,1.573333333
2020-11-20T13:18:45+00:00,95.9,0,1.5,0,0,2.6
2020-11-20T13:19:00+00:00,95.9,0,1.5,0,0,2.6
2020-11-20T13:19:15+00:00,95.9,0,1.5,0,0,2.6
2020-11-20T13:19:30+00:00,96.06666667,0,1.506666667,0,0,2.426666667
2020-11-20T13:19:45+00:00,97.97333333,0,1.52,0,0,0.506666667
2020-11-20T13:20:00+00:00,95.2,0,1,0,0,3.8
2020-11-20T13:20:15+00:00,95.66666667,0,1.04,0,0,3.293333333
2020-11-20T13:20:30+00:00,98.27333333,0,1.286666667,0,0,0.44
2020-11-20T13:20:45+00:00,92.48,0,1.106666667,0,0,6.413333333
2020-11-20T13:21:00+00:00,95,0,1.2,0,0,3.8
2020-11-20T13:21:15+00:00,95.34666667,0,1.173333333,0,0,3.48
2020-11-20T13:21:30+00:00,97.6,0,1,0,0,1.4
2020-11-20T13:21:45+00:00,84.74666667,0,0.906666667,0,0,14.34666667
