Timestamp,In ,Out
2020-11-20T13:16:45+00:00,404069.2587,401799.2293
2020-11-20T13:17:00+00:00,6050242.5,5994554.5
2020-11-20T13:17:15+00:00,6050242.5,5994554.5
2020-11-20T13:17:30+00:00,6050242.5,5994554.5
2020-11-20T13:17:45+00:00,2846737.5,19716.12
2020-11-20T13:18:00+00:00,2846737.5,19716.12
2020-11-20T13:18:15+00:00,2904349.25,52127.36
2020-11-20T13:18:30+00:00,2904349.25,52127.36
2020-11-20T13:18:45+00:00,2810595.775,50287.76933
2020-11-20T13:19:00+00:00,1498047.13,24533.5
2020-11-20T13:19:15+00:00,1498047.13,24533.5
2020-11-20T13:19:30+00:00,1595833.455,24591.58133
2020-11-20T13:19:45+00:00,2964842,25404.72
2020-11-20T13:20:00+00:00,2964842,25404.72
2020-11-20T13:20:15+00:00,2768716.833,34778.48667
2020-11-20T13:20:30+00:00,1493903.25,95707.97
2020-11-20T13:20:45+00:00,1494035.733,91129.14533
2020-11-20T13:21:00+00:00,1495890.5,27025.6
2020-11-20T13:21:15+00:00,1495890.5,27025.6
2020-11-20T13:21:30+00:00,1496385.517,26720.758
2020-11-20T13:21:45+00:00,1503315.75,22452.97
2020-11-20T13:22:00+00:00,1503315.75,22452.97
2020-11-20T13:22:15+00:00,1207284.002,51438.098
