Timestamp,1-min,CPUs ,Procs
2020-11-20T05:51:15+00:00,2.05,2,0
2020-11-20T05:51:30+00:00,4.138,2,9.6
2020-11-20T05:51:45+00:00,5.7306666667,2,12
2020-11-20T05:52:00+00:00,6.12,2,12
2020-11-20T05:52:15+00:00,6.936,2,12
2020-11-20T05:52:30+00:00,7.14,2,12
2020-11-20T05:52:45+00:00,7.14,2,4
2020-11-20T05:53:00+00:00,7.14,2,2
2020-11-20T05:53:15+00:00,7.14,2,2
2020-11-20T05:53:30+00:00,7.14,2,2
2020-11-20T05:53:45+00:00,7.5646666667,2,2
2020-11-20T05:54:00+00:00,7.63,2,2
2020-11-20T05:54:15+00:00,7.63,2,6.8
2020-11-20T05:54:30+00:00,7.63,2,8
2020-11-20T05:54:45+00:00,7.63,2,8
2020-11-20T05:55:00+00:00,7.63,2,8
2020-11-20T05:55:15+00:00,6.766,2,8
2020-11-20T05:55:30+00:00,6.55,2,5.8
2020-11-20T05:55:45+00:00,6.55,2,5
2020-11-20T05:56:00+00:00,6.55,2,5
2020-11-20T05:56:15+00:00,6.55,2,5
2020-11-20T05:56:30+00:00,7.8773333333,2,5
2020-11-20T05:56:45+00:00,8.36,2,5.7333333333
2020-11-20T05:57:00+00:00,8.36,2,6
2020-11-20T05:57:15+00:00,8.36,2,6
2020-11-20T05:57:30+00:00,8.36,2,6
2020-11-20T05:57:45+00:00,6.3066666667,2,6
2020-11-20T05:58:00+00:00,5.56,2,6
2020-11-20T05:58:15+00:00,5.56,2,8.2
2020-11-20T05:58:30+00:00,5.56,2,9
2020-11-20T05:58:45+00:00,5.56,2,9
2020-11-20T05:59:00+00:00,5.56,2,9
2020-11-20T05:59:15+00:00,4.702,2,9
2020-11-20T05:59:30+00:00,4.39,2,5.3333333333
2020-11-20T05:59:45+00:00,4.39,2,4
2020-11-20T06:00:00+00:00,4.39,2,4
2020-11-20T06:00:15+00:00,4.39,2,4
