Timestamp,1-min,CPUs ,Procs
2020-11-19T11:02:15+00:00,0.1,2,3
2020-11-19T11:02:30+00:00,0.438,2,3
2020-11-19T11:02:45+00:00,0.49,2,3
2020-11-19T11:03:00+00:00,0.49,2,3
2020-11-19T11:03:15+00:00,0.49,2,0.2
