Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T10:25:15+00:00,2132680704,0,2146684928,74489856,4011057152,0,8364912640
2020-11-19T10:25:30+00:00,2236973329.1,0,2171012164.3,74489856,3882437290.7,0,8364912640
2020-11-19T10:25:45+00:00,2274897920,0,2179858432,74489856,3835666432,0,8364912640
2020-11-19T10:26:00+00:00,2309806762.7,0,2180221610.7,74489856,3800394410.7,0,8364912640
2020-11-19T10:26:15+00:00,2327261184,0,2180403200,74489856,3782758400,0,8364912640
