Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:34:15+00:00,1383440384,0,1667993600,74514432,5238964224,0,8364912640
2020-11-19T12:34:30+00:00,1627037696,0,1798008285.9,74514432,4865352226.1,0,8364912640
2020-11-19T12:34:45+00:00,1627037696,0,1798008285.9,74514432,4865352226.1,0,8364912640
2020-11-19T12:35:00+00:00,1840185344,0,1911771136,74514432,4538441728,0,8364912640
2020-11-19T12:35:15+00:00,1840285559.5,0,1911773320.5,74514432,4538339328,0,8364912640
2020-11-19T12:35:30+00:00,1841688576,0,1911803904,74514432,4536905728,0,8364912640
2020-11-19T12:35:45+00:00,1841688576,0,1911803904,74514432,4536905728,0,8364912640
2020-11-19T12:36:00+00:00,1802265941.3,0,1911796804.3,74514432,4576335462.4,0,8364912640
2020-11-19T12:36:15+00:00,1546018816,0,1911750656,74514432,4832628736,0,8364912640
2020-11-19T12:36:30+00:00,1545458483.2,0,1911750656,74514432,4833189068.8,0,8364912640
2020-11-19T12:36:45+00:00,1537613824,0,1911750656,74514432,4841033728,0,8364912640
2020-11-19T12:37:00+00:00,1537613824,0,1911750656,74514432,4841033728,0,8364912640
2020-11-19T12:37:15+00:00,1537613824,0,1911750656,74514432,4841033728,0,8364912640
2020-11-19T12:37:30+00:00,1539010560,0,1911758848,74514432,4839628800,0,8364912640
2020-11-19T12:37:45+00:00,1539010560,0,1911758848,74514432,4839628800,0,8364912640
2020-11-19T12:38:00+00:00,1540100096,0,1911758848,74514432,4838539264,0,8364912640
2020-11-19T12:38:15+00:00,1540100096,0,1911758848,74514432,4838539264,0,8364912640
2020-11-19T12:38:30+00:00,1540100096,0,1911758848,74514432,4838539264,0,8364912640
2020-11-19T12:38:45+00:00,1540100096,0,1911758848,74514432,4838539264,0,8364912640
2020-11-19T12:39:00+00:00,1540100096,0,1911758848,74514432,4838539264,0,8364912640
2020-11-19T12:39:15+00:00,1540100096,0,1911758848,74514432,4838539264,0,8364912640
