Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:34:15+00:00,4.5,0,0.9,0,0,94.6
2020-11-19T12:34:30+00:00,24.34,0,2.7133333333,0.16,0.053333333333,72.733333333
2020-11-19T12:34:45+00:00,24.34,0,2.7133333333,0.16,0.053333333333,72.733333333
2020-11-19T12:35:00+00:00,7.16,0,1.1333333333,1.68,0.093333333333,90.12
2020-11-19T12:35:15+00:00,26.2,0,1.6,11.2,0,61
2020-11-19T12:35:30+00:00,24.52,0,1.5,10.453333333,0,63.52
2020-11-19T12:35:45+00:00,1.28,0,0.12666666667,0,0,98.506666667
2020-11-19T12:36:00+00:00,3.1,0,0.3,0,0,96.6
2020-11-19T12:36:15+00:00,3.1,0,0.3,0,0,96.6
2020-11-19T12:36:30+00:00,3.1,0,0.3,0,0,96.6
2020-11-19T12:36:45+00:00,3.1866666667,0,0.3,0,0,96.513333333
2020-11-19T12:37:00+00:00,3.2266666667,0,0.24666666667,0,0,96.526666667
2020-11-19T12:37:15+00:00,3.2266666667,0,0.24666666667,0,0,96.526666667
2020-11-19T12:37:30+00:00,2.2,0,0.2,0,0,97.6
2020-11-19T12:37:45+00:00,46.4,0,1.1,0.1,0,52.4
2020-11-19T12:38:00+00:00,20.1,0,0.4,0,0,79.5
2020-11-19T12:38:15+00:00,27.473333333,0,0.49333333333,0,0,72.033333333
2020-11-19T12:38:30+00:00,28,0,0.5,0,0,71.5
2020-11-19T12:38:45+00:00,36.3,0,0.7,0,0,63
2020-11-19T12:39:00+00:00,0.5,0,0.2,0,0,99.3
2020-11-19T12:39:15+00:00,0.5,0,0.2,0,0,99.3
