Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:34:15+00:00,0.6,0,0.1,0,0,99.3
2020-11-19T12:34:30+00:00,10.733333333,0,1.6466666667,0.16,0.053333333333,87.406666667
2020-11-19T12:34:45+00:00,10.733333333,0,1.6466666667,0.16,0.053333333333,87.406666667
2020-11-19T12:35:00+00:00,28.2,0,1.9,0,0.1,69.8
2020-11-19T12:35:15+00:00,26.366666667,0,1.7866666667,0.43333333333,0.093333333333,71.32
2020-11-19T12:35:30+00:00,1.1066666667,0,0.21333333333,6.0666666667,0,92.613333333
2020-11-19T12:35:45+00:00,13.36,0,0.68,0.72,0,85.24
2020-11-19T12:36:00+00:00,56,0,2.5,5.4,0,36.1
2020-11-19T12:36:15+00:00,52.84,0,2.2466666667,4.68,0,40.233333333
2020-11-19T12:36:30+00:00,33.266666667,0,0.63333333333,0,0,66.1
2020-11-19T12:36:45+00:00,49.026666667,0,1.12,0,0,49.853333333
2020-11-19T12:37:00+00:00,80.2,0,1.4,0,0,18.4
2020-11-19T12:37:15+00:00,80.2,0,1.4,0,0,18.4
2020-11-19T12:37:30+00:00,47.5,0,0.7,0,0,51.8
2020-11-19T12:37:45+00:00,84.4,0,1.3,0,0,14.3
2020-11-19T12:38:00+00:00,86.7,0,1.1,0,0,12.2
2020-11-19T12:38:15+00:00,86.7,0,1.1,0,0,12.2
2020-11-19T12:38:30+00:00,78.1,0,0.8,0,0,21.2
2020-11-19T12:38:45+00:00,15.3,0,0.4,0,0,84.3
2020-11-19T12:39:00+00:00,0.5,0,0.2,0,0,99.3
2020-11-19T12:39:15+00:00,0.5,0,0.2,0,0,99.3
