Timestamp,In ,Out
2020-11-19T12:34:15+00:00,717.39,1765.85
2020-11-19T12:34:30+00:00,3221828.1153,1347320.1967
2020-11-19T12:34:45+00:00,3221828.1153,1347320.1967
2020-11-19T12:35:00+00:00,5642319.248,2357062.71
2020-11-19T12:35:15+00:00,70588.72,10417.15
2020-11-19T12:35:30+00:00,70588.72,10417.15
2020-11-19T12:35:45+00:00,63738.589333,11463.222
2020-11-19T12:36:00+00:00,19212.74,18262.69
2020-11-19T12:36:15+00:00,19212.74,18262.69
2020-11-19T12:36:30+00:00,20555.127333,19403.769333
2020-11-19T12:36:45+00:00,39348.55,35378.88
2020-11-19T12:37:00+00:00,40598.512667,74844.069333
2020-11-19T12:37:15+00:00,40598.512667,74844.069333
2020-11-19T12:37:30+00:00,41692.23,109376.11
2020-11-19T12:37:45+00:00,41692.23,109376.11
2020-11-19T12:38:00+00:00,1420123.38,62481.67
2020-11-19T12:38:15+00:00,1420123.38,62481.67
2020-11-19T12:38:30+00:00,1420123.38,62481.67
2020-11-19T12:38:45+00:00,1390841.38,48559.16
2020-11-19T12:39:00+00:00,1390841.38,48559.16
2020-11-19T12:39:15+00:00,1058.43,2361.92
