Timestamp,In ,Out
2020-11-19T12:34:15+00:00,281956.172,9205.6606667
2020-11-19T12:34:30+00:00,4222528.5,113891.09
2020-11-19T12:34:45+00:00,4222528.5,113891.09
2020-11-19T12:35:00+00:00,4066195.3333,113514.672
2020-11-19T12:35:15+00:00,1877531,108244.82
2020-11-19T12:35:30+00:00,1877531,108244.82
2020-11-19T12:35:45+00:00,1628059.9547,94509.309333
2020-11-19T12:36:00+00:00,6498.16,5228.49
2020-11-19T12:36:15+00:00,7888.1426667,5918.222
2020-11-19T12:36:30+00:00,16923.03,10401.48
2020-11-19T12:36:45+00:00,16923.03,10401.48
2020-11-19T12:37:00+00:00,733271.48333,14370.898667
2020-11-19T12:37:15+00:00,733271.48333,14370.898667
2020-11-19T12:37:30+00:00,1360076.38,17844.14
2020-11-19T12:37:45+00:00,1360076.38,17844.14
2020-11-19T12:38:00+00:00,1384006,20483.36
2020-11-19T12:38:15+00:00,1384006,20483.36
2020-11-19T12:38:30+00:00,2784186.75,30571.9
2020-11-19T12:38:45+00:00,2784186.75,30571.9
2020-11-19T12:39:00+00:00,2784186.75,30571.9
2020-11-19T12:39:15+00:00,774.11,2183.79
