Timestamp,User\g,Nice\g,System\g,Wait\g,Steal\g,Idle\g
2020-11-19T12:34:15+00:00,4.52,0,0.68666666667,0.11333333333,0.0066666666667,94.68
2020-11-19T12:34:30+00:00,41.68,0,5.02,1.26,0.1,51.986666667
2020-11-19T12:34:45+00:00,41.68,0,5.02,1.26,0.1,51.986666667
2020-11-19T12:35:00+00:00,6.5,0,1.3,0.1,0,92
2020-11-19T12:35:15+00:00,6.14,0,1.2266666667,0.093333333333,0,92.446666667
2020-11-19T12:35:30+00:00,1.2,0,0.2,0,0,98.606666667
2020-11-19T12:35:45+00:00,2.36,0,0.18666666667,0,0,97.54
2020-11-19T12:36:00+00:00,0.8,0,0.1,0,0,99.1
2020-11-19T12:36:15+00:00,0.8,0,0.1,0,0,99.1
2020-11-19T12:36:30+00:00,0.8,0,0.1,0,0,99.1
2020-11-19T12:36:45+00:00,0.86666666667,0,0.11333333333,0,0,99.026666667
2020-11-19T12:37:00+00:00,1.8,0,0.3,0,0,98
2020-11-19T12:37:15+00:00,1.8,0,0.3,0,0,98
2020-11-19T12:37:30+00:00,0.7,0,0.1,0,0,99.2
2020-11-19T12:37:45+00:00,0.7,0,0.1,0,0,99.2
2020-11-19T12:38:00+00:00,0.7,0,0.1,0,0,99.2
2020-11-19T12:38:15+00:00,0.7,0,0.1,0,0,99.2
2020-11-19T12:38:30+00:00,0.7,0,0.1,0,0,99.2
2020-11-19T12:38:45+00:00,0.7,0,0.1,0,0,99.2
2020-11-19T12:39:00+00:00,0.4,0,0.1,0,0,99.5
2020-11-19T12:39:15+00:00,0.4,0,0.1,0,0,99.5
