Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:34:15+00:00,1386348544,0,1669611520,74465280,5234487296,0,8364912640
2020-11-19T12:34:30+00:00,1632340104.5,0,1869470105.6,74465280,4788637149.9,0,8364912640
2020-11-19T12:34:45+00:00,1632340104.5,0,1869470105.6,74465280,4788637149.9,0,8364912640
2020-11-19T12:35:00+00:00,1847582720,0,2044346368,74465280,4398518272,0,8364912640
2020-11-19T12:35:15+00:00,1847934156.8,0,2044349644.8,74465280,4398163558.4,0,8364912640
2020-11-19T12:35:30+00:00,1852854272,0,2044395520,74465280,4393197568,0,8364912640
2020-11-19T12:35:45+00:00,1857472375.5,0,2044404258.1,74465280,4388570726.4,0,8364912640
2020-11-19T12:36:00+00:00,1887490048,0,2044461056,74465280,4358496256,0,8364912640
2020-11-19T12:36:15+00:00,1887490048,0,2044461056,74465280,4358496256,0,8364912640
2020-11-19T12:36:30+00:00,1907285742.9,0,2046631389.9,74465280,4336530227.2,0,8364912640
2020-11-19T12:36:45+00:00,2184425472,0,2077016064,74465280,4029005824,0,8364912640
2020-11-19T12:37:00+00:00,2184425472,0,2077016064,74465280,4029005824,0,8364912640
2020-11-19T12:37:15+00:00,2184425472,0,2077016064,74465280,4029005824,0,8364912640
2020-11-19T12:37:30+00:00,2608353280,0,2077089792,74465280,3605004288,0,8364912640
2020-11-19T12:37:45+00:00,2608353280,0,2077089792,74465280,3605004288,0,8364912640
2020-11-19T12:38:00+00:00,2715283456,0,2077126656,74465280,3498037248,0,8364912640
2020-11-19T12:38:15+00:00,2715283456,0,2077126656,74465280,3498037248,0,8364912640
2020-11-19T12:38:30+00:00,2715283456,0,2077126656,74465280,3498037248,0,8364912640
2020-11-19T12:38:45+00:00,2782404608,0,2077143040,74465280,3430899712,0,8364912640
2020-11-19T12:39:00+00:00,2782404608,0,2077143040,74465280,3430899712,0,8364912640
2020-11-19T12:39:15+00:00,2782404608,0,2077143040,74465280,3430899712,0,8364912640
