Timestamp,In ,Out
2020-11-19T12:34:15+00:00,717.64,1805.71
2020-11-19T12:34:30+00:00,3266572.7653,13440852.265
2020-11-19T12:34:45+00:00,3266572.7653,13440852.265
2020-11-19T12:35:00+00:00,6124196,25200018
2020-11-19T12:35:15+00:00,5716068.3413,23520343.654
2020-11-19T12:35:30+00:00,2281.12,4902.81
2020-11-19T12:35:45+00:00,2281.12,4902.81
2020-11-19T12:36:00+00:00,2281.12,4902.81
2020-11-19T12:36:15+00:00,2281.12,4902.81
2020-11-19T12:36:30+00:00,2281.12,4902.81
2020-11-19T12:36:45+00:00,2281.12,4902.81
2020-11-19T12:37:00+00:00,2281.12,4902.81
2020-11-19T12:37:15+00:00,2281.12,4902.81
2020-11-19T12:37:30+00:00,2281.12,4902.81
2020-11-19T12:37:45+00:00,2281.12,4902.81
2020-11-19T12:38:00+00:00,2281.12,4902.81
2020-11-19T12:38:15+00:00,2281.12,4902.81
2020-11-19T12:38:30+00:00,2281.12,4902.81
2020-11-19T12:38:45+00:00,2281.12,4902.81
2020-11-19T12:39:00+00:00,2281.12,4902.81
2020-11-19T12:39:15+00:00,2281.12,4902.81
