Timestamp,Use\g,Share\g,Cache\g,Buffer\g,Free\g,Swap\g,Total\g
2020-11-19T12:34:15+00:00,1387361348.3,0,1679242035.2,74477568,5223831688.5,0,8364912640
2020-11-19T12:34:30+00:00,1494953984,0,1836318720,74477568,4959162368,0,8364912640
2020-11-19T12:34:45+00:00,1494953984,0,1836318720,74477568,4959162368,0,8364912640
2020-11-19T12:35:00+00:00,1521274606.9,0,1843396061.9,74477568,4925764403.2,0,8364912640
2020-11-19T12:35:15+00:00,1889763328,0,1942478848,74477568,4458192896,0,8364912640
2020-11-19T12:35:30+00:00,1889763328,0,1942478848,74477568,4458192896,0,8364912640
2020-11-19T12:35:45+00:00,1893180484.3,0,1942498508.8,74478660.267,4454754986.7,0,8364912640
2020-11-19T12:36:00+00:00,1915392000,0,1942626304,74485760,4432408576,0,8364912640
2020-11-19T12:36:15+00:00,1918232439.5,0,1942649787.7,74485760,4429544652.8,0,8364912640
2020-11-19T12:36:30+00:00,1936695296,0,1942802432,74485760,4410929152,0,8364912640
2020-11-19T12:36:45+00:00,1936695296,0,1942802432,74485760,4410929152,0,8364912640
2020-11-19T12:37:00+00:00,2042149273.6,0,1942857045.3,74485760,4305420561.1,0,8364912640
2020-11-19T12:37:15+00:00,2042149273.6,0,1942857045.3,74485760,4305420561.1,0,8364912640
2020-11-19T12:37:30+00:00,2134421504,0,1942904832,74485760,4213100544,0,8364912640
2020-11-19T12:37:45+00:00,2134421504,0,1942904832,74485760,4213100544,0,8364912640
2020-11-19T12:38:00+00:00,2263379968,0,1945358336,74485760,4081688576,0,8364912640
2020-11-19T12:38:15+00:00,2263379968,0,1945358336,74485760,4081688576,0,8364912640
2020-11-19T12:38:30+00:00,2507878400,0,1945391104,74485760,3837157376,0,8364912640
2020-11-19T12:38:45+00:00,2507878400,0,1945391104,74485760,3837157376,0,8364912640
2020-11-19T12:39:00+00:00,2507878400,0,1945391104,74485760,3837157376,0,8364912640
2020-11-19T12:39:15+00:00,2510946304,0,1945399296,74485760,3834081280,0,8364912640
