Timestamp,In ,Out
2020-11-19T12:34:15+00:00,493.21,1705.51
2020-11-19T12:34:30+00:00,3216902.9647,297113.80333
2020-11-19T12:34:45+00:00,3216902.9647,297113.80333
2020-11-19T12:35:00+00:00,6031261.5,555596.06
2020-11-19T12:35:15+00:00,5629319.4847,518789.476
2020-11-19T12:35:30+00:00,2131.27,3497.3
2020-11-19T12:35:45+00:00,2131.27,3497.3
2020-11-19T12:36:00+00:00,2131.27,3497.3
2020-11-19T12:36:15+00:00,2131.27,3497.3
2020-11-19T12:36:30+00:00,2131.27,3497.3
2020-11-19T12:36:45+00:00,2131.27,3497.3
2020-11-19T12:37:00+00:00,2131.27,3497.3
2020-11-19T12:37:15+00:00,2131.27,3497.3
2020-11-19T12:37:30+00:00,2131.27,3497.3
2020-11-19T12:37:45+00:00,2131.27,3497.3
2020-11-19T12:38:00+00:00,2131.27,3497.3
2020-11-19T12:38:15+00:00,2131.27,3497.3
2020-11-19T12:38:30+00:00,2131.27,3497.3
2020-11-19T12:38:45+00:00,2131.27,3497.3
2020-11-19T12:39:00+00:00,2131.27,3497.3
2020-11-19T12:39:15+00:00,2131.27,3497.3
