Timestamp,In ,Out
2020-11-19T12:34:15+00:00,475.1,1673.9
2020-11-19T12:34:30+00:00,3215948.1133,57718.268
2020-11-19T12:34:45+00:00,3215948.1133,57718.268
2020-11-19T12:35:00+00:00,6029487,106757.09
2020-11-19T12:35:15+00:00,5632096.3153,99944.751333
2020-11-19T12:35:30+00:00,68626.73,4572.01
2020-11-19T12:35:45+00:00,68626.73,4572.01
2020-11-19T12:36:00+00:00,241887.566,5594.4966667
2020-11-19T12:36:15+00:00,1368083,12240.66
2020-11-19T12:36:30+00:00,1278057.966,12192.387333
2020-11-19T12:36:45+00:00,17707.49,11516.57
2020-11-19T12:37:00+00:00,17707.49,11516.57
2020-11-19T12:37:15+00:00,17707.49,11516.57
2020-11-19T12:37:30+00:00,17707.49,11516.57
2020-11-19T12:37:45+00:00,17707.49,11516.57
2020-11-19T12:38:00+00:00,2144663.25,17545.47
2020-11-19T12:38:15+00:00,2144663.25,17545.47
2020-11-19T12:38:30+00:00,2144663.25,17545.47
2020-11-19T12:38:45+00:00,587124.63,13241.71
2020-11-19T12:39:00+00:00,587124.63,13241.71
2020-11-19T12:39:15+00:00,587124.63,13241.71
