Timestamp,In ,Out
2020-11-19T12:34:15+00:00,718.53,1809.46
2020-11-19T12:34:30+00:00,3217254.7807,58404.441333
2020-11-19T12:34:45+00:00,3217254.7807,58404.441333
2020-11-19T12:35:00+00:00,6031724,107925.05
2020-11-19T12:35:15+00:00,5629774.8387,100987.06333
2020-11-19T12:35:30+00:00,2486.58,3855.25
2020-11-19T12:35:45+00:00,190669.36933,5077.442
2020-11-19T12:36:00+00:00,1413857.5,13021.69
2020-11-19T12:36:15+00:00,1413857.5,13021.69
2020-11-19T12:36:30+00:00,1410942.7587,13072.255333
2020-11-19T12:36:45+00:00,1370136.38,13780.17
2020-11-19T12:37:00+00:00,1370136.38,13780.17
2020-11-19T12:37:15+00:00,1370136.38,13780.17
2020-11-19T12:37:30+00:00,1362389.5,20211.18
2020-11-19T12:37:45+00:00,1362389.5,20211.18
2020-11-19T12:38:00+00:00,1358021.63,15926.67
2020-11-19T12:38:15+00:00,1358021.63,15926.67
2020-11-19T12:38:30+00:00,1358021.63,15926.67
2020-11-19T12:38:45+00:00,14769.12,10432.13
2020-11-19T12:39:00+00:00,14769.12,10432.13
2020-11-19T12:39:15+00:00,963.64,2284.02
